offspring_id,stream_off,year_off,origin_off,sex_off,date_off,DOY_off,length_off,distance_mouth_off,intertidal_off,distance_tide_off,otolith_mark_present_off,otolith_mark_id_off,silly_off,fish_id_off,sample_off,dna_tray_code_off,dna_tray_well_code_off,stream_trib_off,spawning_state_off,pre_spawn_off,partial_spawn_off,preyed_upon_off,riverdist_seg_off,riverdist_vert_off,riverdist_snapdist_off,latitude_off,longitude_off,high_tide_off,mating_id,parent_id_sire,parent_id_dam,stream_sire,stream_dam,year_sire,year_dam,origin_sire,origin_dam,sex_sire,sex_dam,date_sire,date_dam,DOY_sire,DOY_dam,length_sire,length_dam,distance_mouth_sire,distance_mouth_dam,intertidal_sire,intertidal_dam,distance_tide_sire,distance_tide_dam,otolith_mark_present_sire,otolith_mark_present_dam,otolith_mark_id_sire,otolith_mark_id_dam,silly_sire,silly_dam,fish_id_sire,fish_id_dam,sample_sire,sample_dam,dna_tray_code_sire,dna_tray_code_dam,dna_tray_well_code_sire,dna_tray_well_code_dam,stream_trib_sire,stream_trib_dam,spawning_state_sire,spawning_state_dam,pre_spawn_sire,pre_spawn_dam,partial_spawn_sire,partial_spawn_dam,preyed_upon_sire,preyed_upon_dam,riverdist_seg_sire,riverdist_seg_dam,riverdist_vert_sire,riverdist_vert_dam,riverdist_snapdist_sire,riverdist_snapdist_dam,latitude_sire,latitude_dam,longitude_sire,longitude_dam,high_tide_sire,high_tide_dam,cross_type
PE16_05411,Erb,2016,NA,Male,2016-08-24,237,440,77.85867032156841,Intertidal,-120.57160871030736,NA,NA,PERB16,5411,0000014368_45,0000014368,45,Erb C,Pink Gill,FALSE,TRUE,FALSE,1,819,2.664480946230605,60.3772933410486,-148.150244261527,198.43027903187576,PE14_00813_PE14_00488,PE14_00488,PE14_00813,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-26,233,238,NA,389,115.85867032172088,124.85867032167982,Intertidal,Intertidal,-82.57160871015492,-73.57160871019596,NO,NO,NA,NA,PERB14,PERB14,488,813,1400000895_30,1400000907_19,1400000895,1400000907,30,19,Erb C,Erb C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,772,1.8946537407199584,0.4562475236311191,60.3770556127354,60.37700665460449,-148.15074623088998,-148.15088876220898,198.43027903187576,198.43027903187576,NN
PE16_05438,Erb,2016,NA,Female,2016-08-17,230,427,12.858670321717796,Intertidal,-185.571608710158,NA,NA,PERB16,5438,0000014307_24,0000014307,24,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,884,20.92719011499301,60.377590439558,-148.149171298586,198.43027903187576,PE14_01626_PE14_01286,PE14_01286,PE14_01626,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-31,2014-09-04,243,247,419,417,173.90945332671402,83.85867032158808,Intertidal,Intertidal,-24.52082570516177,-114.5716087102877,NO,NO,NA,NA,PERB14,PERB14,1286,1626,1400000925_38,1400000943_8,1400000925,1400000943,38,8,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,722,813,6.619457614228602,5.172092083089605,60.3768036893302,60.3772994422236,-148.15166639956198,-148.15043220856998,198.43027903187576,198.43027903187576,NN
PE16_05461,Erb,2016,NA,Female,2016-08-17,230,433,12.858670321717796,Intertidal,-185.571608710158,NA,NA,PERB16,5461,0000014307_47,0000014307,47,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,884,20.92719011499301,60.377590439558,-148.149171298586,198.43027903187576,PE14_00221_PE14_00489,PE14_00489,PE14_00221,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-17,233,229,385,NA,115.85867032172088,46.85867032159399,Intertidal,Intertidal,-82.57160871015492,-151.5716087102818,NO,NO,NA,NA,PERB14,PERB14,489,221,1400000895_31,1400000888_18,1400000895,1400000888,31,18,Erb C,Erb C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,781,850,1.8946537407199584,18.09630309032854,60.3770556127354,60.3773886965365,-148.15074623088998,-148.14965356544198,198.43027903187576,198.43027903187576,NN
PE16_05481,Erb,2016,Natural,Male,2016-08-17,230,436,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5481,0000014306_19,0000014306,19,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,897,83.35368948316184,60.3785452948569,-148.14935564797102,198.43027903187576,PE14_00836_PE14_00790,PE14_00790,PE14_00836,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-24,2014-08-26,236,238,389,398,113.85867032158274,124.85867032167982,Intertidal,Intertidal,-84.57160871029305,-73.57160871019596,NO,NO,NA,NA,PERB14,PERB14,790,836,1400000904_44,1400000907_42,1400000904,1400000907,44,42,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,783,772,4.32584586620531,0.4562475236311191,60.3770537604621,60.37700665460449,-148.150687558064,-148.15088876220898,198.43027903187576,198.43027903187576,NN
PE16_05522,Erb,2016,Natural,Male,2016-08-16,229,469,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5522,0000014304_10,0000014304,10,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,897,11.035765256554903,60.377836681109905,-148.149094575777,198.43027903187576,PE14_00848_PE14_00421,PE14_00421,PE14_00848,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-26,233,238,434,420,115.85867032172088,124.85867032167982,Intertidal,Intertidal,-82.57160871015492,-73.57160871019596,NO,NO,NA,NA,PERB14,PERB14,421,848,1400000894_11,1400000908_6,1400000894,1400000908,11,6,Erb C,Erb C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,772,1.8946537407199584,0.4562475236311191,60.3770556127354,60.37700665460449,-148.15074623088998,-148.15088876220898,198.43027903187576,198.43027903187576,NN
PE16_05529,Erb,2016,Natural,Male,2016-08-16,229,354,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5529,0000014304_17,0000014304,17,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,897,11.035765256554903,60.377836681109905,-148.149094575777,198.43027903187576,PE14_01139_PE14_01245,PE14_01245,PE14_01139,Erb,Erb,2014,2014,Natural,Hatchery,Male,Female,2014-08-31,2014-08-31,243,243,399,NA,76.85867032158865,14.85867032163992,Intertidal,Intertidal,-121.57160871028714,-183.57160871023584,NO,YES,NA,AFK12B,PERB14,PERB14,1245,1139,1400000924_45,1400000922_35,1400000924,1400000922,45,35,Erb C,Erb C,Pink Gill,Unknown,NA,NA,NA,NA,NA,NA,1,1,820,882,14.027225041850928,5.928559880988914,60.3774031858545,60.37766786179169,-148.15044980475102,-148.14939962354202,198.43027903187576,198.43027903187576,HN
PE16_05532,Erb,2016,Natural,Male,2016-08-16,229,412,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5532,0000014304_20,0000014304,20,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,897,11.035765256554903,60.377836681109905,-148.149094575777,198.43027903187576,PE14_01199_PE14_00193,PE14_00193,PE14_01199,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-17,2014-08-31,229,243,NA,409,46.85867032159399,76.85867032158865,Intertidal,Intertidal,-151.5716087102818,-121.57160871028714,NO,NO,NA,NA,PERB14,PERB14,193,1199,1400000886_38,1400000923_47,1400000886,1400000923,38,47,Erb C,Erb C,Grey Gill,Rotting,NA,NA,NA,NA,NA,NA,1,1,850,820,18.09630309032854,14.027225041850928,60.3773886965365,60.3774031858545,-148.14965356544198,-148.15044980475102,198.43027903187576,198.43027903187576,NN
PE16_05536,Erb,2016,Natural,Male,2016-08-16,229,404,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5536,0000014304_24,0000014304,24,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,897,11.035765256554903,60.377836681109905,-148.149094575777,198.43027903187576,PE14_00446_PE14_00273,PE14_00273,PE14_00446,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-18,2014-08-21,230,233,346,NA,78.85867032151077,115.85867032172088,Intertidal,Intertidal,-119.571608710365,-82.57160871015492,NO,NO,NA,NA,PERB14,PERB14,273,446,1400000889_22,1400000894_36,1400000889,1400000894,22,36,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,818,781,12.650034173462997,1.8946537407199584,60.3773814012013,60.3770556127354,-148.150458635201,-148.15074623088998,198.43027903187576,198.43027903187576,NN
PE16_05537,Erb,2016,Natural,Female,2016-08-16,229,458,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5537,0000014304_25,0000014304,25,Erb C,Pink Gill,FALSE,FALSE,TRUE,1,897,11.035765256554903,60.377836681109905,-148.149094575777,198.43027903187576,PE14_00259_PE14_00903,PE14_00903,PE14_00259,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-27,2014-08-18,239,230,436,438,65.85867032167027,78.85867032151077,Intertidal,Intertidal,-132.5716087102055,-119.571608710365,NO,NO,NA,NA,PERB14,PERB14,903,259,1400000911_27,1400000889_8,1400000911,1400000889,27,8,Erb C,Erb C,Pink Gill,Unknown,NA,NA,NA,NA,NA,NA,1,1,831,818,41.317912926157696,12.650034173462997,60.3776424543096,60.3773814012013,-148.150665438725,-148.150458635201,198.43027903187576,198.43027903187576,NN
PE16_05572,Erb,2016,NA,Male,2016-08-09,222,384,69.85867032155181,Intertidal,-128.57160871032397,NA,NA,PERB16,5572,0000014276_12,0000014276,12,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,827,12.50463313785556,60.3774382885651,-148.15033939106598,198.43027903187576,PE14_01036_PE14_00443,PE14_00443,PE14_01036,Erb,Erb,2014,2014,Hatchery,Natural,Male,Female,2014-08-21,2014-08-28,233,240,410,426,115.85867032172088,0,Intertidal,Intertidal,-82.57160871015492,-198.43027903187576,YES,NO,WNH12PINKB,NA,PERB14,PERB14,443,1036,1400000894_33,1400000914_35,1400000894,1400000914,33,35,Erb C,Erb C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,781,897,1.8946537407199584,167.15606045886216,60.3770556127354,60.379247471098,-148.15074623088998,-148.14851708271803,198.43027903187576,198.43027903187576,NH
PE16_05583,Erb,2016,Natural,Male,2016-08-20,233,431,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5583,0000014329_2,0000014329,2,Erb C,Pink Gill,FALSE,TRUE,FALSE,1,897,132.6585271811102,60.3789380904677,-148.149967940891,198.43027903187576,PE14_00525_PE14_00027,PE14_00027,PE14_00525,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-13,2014-08-23,225,235,NA,414,1.858670321620707,167.90945332666456,Intertidal,Intertidal,-196.57160871025508,-30.520825705211223,NO,NO,NA,NA,PERB14,PERB14,27,525,1400000881_27,1400000899_19,1400000881,1400000899,27,19,Erb C,Erb C,Rotting,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,895,728,46.708895037538355,7.560979833116398,60.3774932248841,60.3767745964224,-148.148705851372,-148.151572453735,198.43027903187576,198.43027903187576,NN
PE16_05606,Erb,2016,Natural,Female,2016-08-20,233,428,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5606,0000014329_25,0000014329,25,Erb C,Rotting,FALSE,FALSE,FALSE,1,897,132.6585271811102,60.3789380904677,-148.149967940891,198.43027903187576,PE14_00693_PE14_00496,PE14_00496,PE14_00693,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-24,233,236,468,411,115.85867032172088,0,Intertidal,Intertidal,-82.57160871015492,-198.43027903187576,NO,NO,NA,NA,PERB14,PERB14,496,693,1400000895_38,1400000902_43,1400000895,1400000902,38,43,Erb C,Erb C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,781,897,1.8946537407199584,40.45382217225213,60.3770556127354,60.377561714816494,-148.15074623088998,-148.14872953919502,198.43027903187576,198.43027903187576,NN
PE16_05626,Erb,2016,Natural,Female,2016-08-20,233,NA,0,Intertidal,-198.43027903187576,NO,NA,PERB16,5626,0000014329_45,0000014329,45,Erb C,Rotting,FALSE,FALSE,FALSE,1,897,132.6585271811102,60.3789380904677,-148.149967940891,198.43027903187576,PE14_00829_PE14_00302,PE14_00302,PE14_00829,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-20,2014-08-26,232,238,393,416,310.41532283729623,124.85867032167982,Upstream,Intertidal,111.98504380542045,-73.57160871019596,NO,NO,NA,NA,PERB14,PERB14,302,829,1400000891_3,1400000907_35,1400000891,1400000907,3,35,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,584,772,12.686867701641756,0.4562475236311191,60.3767710895574,60.37700665460449,-148.153864014432,-148.15088876220898,198.43027903187576,198.43027903187576,NN
PE16_05667,Erb,2016,Natural,Male,2016-08-19,232,449,126.85867032160196,Intertidal,-71.57160871027384,NO,NA,PERB16,5667,0000014325_13,0000014325,13,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,770,6.426683513499051,60.3769594521892,-148.150825189148,198.43027903187576,PE14_00375_PE14_00491,PE14_00491,PE14_00375,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-21,233,233,455,428,115.85867032172088,115.85867032172088,Intertidal,Intertidal,-82.57160871015492,-82.57160871015492,NO,NO,NA,NA,PERB14,PERB14,491,375,1400000895_33,1400000893_13,1400000895,1400000893,33,13,Erb C,Erb C,Rotting,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,781,1.8946537407199584,1.8946537407199584,60.3770556127354,60.3770556127354,-148.15074623088998,-148.15074623088998,198.43027903187576,198.43027903187576,NN
PE16_05672,Erb,2016,Natural,Male,2016-08-19,232,482,126.85867032160196,Intertidal,-71.57160871027384,NO,NA,PERB16,5672,0000014325_18,0000014325,18,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,770,6.426683513499051,60.3769594521892,-148.150825189148,198.43027903187576,PE14_00838_PE14_00491,PE14_00491,PE14_00838,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-26,233,238,455,452,115.85867032172088,124.85867032167982,Intertidal,Intertidal,-82.57160871015492,-73.57160871019596,NO,NO,NA,NA,PERB14,PERB14,491,838,1400000895_33,1400000907_44,1400000895,1400000907,33,44,Erb C,Erb C,Rotting,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,772,1.8946537407199584,0.4562475236311191,60.3770556127354,60.37700665460449,-148.15074623088998,-148.15088876220898,198.43027903187576,198.43027903187576,NN
PE16_05683,Erb,2016,Natural,Male,2016-08-19,232,442,126.85867032160196,Intertidal,-71.57160871027384,NO,NA,PERB16,5683,0000014325_29,0000014325,29,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,770,6.426683513499051,60.3769594521892,-148.150825189148,198.43027903187576,PE14_00597_PE14_00474,PE14_00474,PE14_00597,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-23,233,235,353,426,115.85867032172088,78.85867032151077,Intertidal,Intertidal,-82.57160871015492,-119.571608710365,NO,NO,NA,NA,PERB14,PERB14,474,597,1400000895_16,1400000900_43,1400000895,1400000900,16,43,Erb C,Erb C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,781,818,1.8946537407199584,7.926932248942419,60.3770556127354,60.377351591176094,-148.15074623088998,-148.15039775793298,198.43027903187576,198.43027903187576,NN
PE16_05704,Erb,2016,NA,Male,2016-08-19,232,423,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5704,0000014327_2,0000014327,2,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_01392_PE14_01307,PE14_01307,PE14_01392,Erb,Erb,2014,2014,Natural,Hatchery,Male,Female,2014-08-31,2014-09-01,243,244,443,425,173.90945332671402,94.85867032168515,Intertidal,Intertidal,-24.52082570516177,-103.57160871019062,NO,YES,NA,CCH12,PERB14,PERB14,1307,1392,1400000926_11,1400000927_48,1400000926,1400000927,11,48,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,722,802,6.619457614228602,9.871663624714252,60.3768036893302,60.37725998415,-148.15166639956198,-148.1506334875,198.43027903187576,198.43027903187576,HN
PE16_05710,Erb,2016,NA,Female,2016-08-19,232,447,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5710,0000014327_8,0000014327,8,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_00776_PE14_00627,PE14_00627,PE14_00776,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-24,2014-08-24,236,236,426,420,0,113.85867032158274,Intertidal,Intertidal,-198.43027903187576,-84.57160871029305,NO,NO,NA,NA,PERB14,PERB14,627,776,1400000901_25,1400000904_30,1400000901,1400000904,25,30,Erb C,Erb C,Rotting,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,897,783,40.45382217225213,4.32584586620531,60.377561714816494,60.3770537604621,-148.14872953919502,-148.150687558064,198.43027903187576,198.43027903187576,NN
PE16_05716,Erb,2016,NA,Male,2016-08-19,232,455,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5716,0000014327_14,0000014327,14,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_00326_PE14_00047,PE14_00047,PE14_00326,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-13,2014-08-20,225,232,NA,381,167.90945332666456,196.4302790318247,Intertidal,Intertidal,-30.520825705211223,-2.0000000000510454,NO,NO,NA,NA,PERB14,PERB14,47,326,1400000881_47,1400000891_27,1400000881,1400000891,47,27,Erb C,Erb C,Grey Gill,Unknown,NA,NA,NA,NA,NA,NA,1,1,728,699,12.074758126211826,1.0473061929218708,60.3767393587676,60.3769763462356,-148.151613672365,-148.151939034775,198.43027903187576,198.43027903187576,NN
PE16_05727,Erb,2016,NA,Female,2016-08-19,232,455,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5727,0000014327_25,0000014327,25,Erb C,Alive,FALSE,FALSE,TRUE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_00406_PE14_00460,PE14_00460,PE14_00406,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-21,233,233,402,395,115.85867032172088,115.85867032172088,Intertidal,Intertidal,-82.57160871015492,-82.57160871015492,NO,NO,NA,NA,PERB14,PERB14,460,406,1400000895_2,1400000893_44,1400000895,1400000893,2,44,Erb C,Erb C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,781,781,1.8946537407199584,1.8946537407199584,60.3770556127354,60.3770556127354,-148.15074623088998,-148.15074623088998,198.43027903187576,198.43027903187576,NN
PE16_05759,Erb,2016,NA,Female,2016-08-19,232,419,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5759,0000014326_9,0000014326,9,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_00911_PE14_00173,PE14_00173,PE14_00911,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-17,2014-08-27,229,239,366,396,46.85867032159399,65.85867032167027,Intertidal,Intertidal,-151.5716087102818,-132.5716087102055,NO,NO,NA,NA,PERB14,PERB14,173,911,1400000886_18,1400000911_35,1400000886,1400000911,18,35,Erb C,Erb C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,850,831,18.09630309032854,41.317912926157696,60.3773886965365,60.3776424543096,-148.14965356544198,-148.150665438725,198.43027903187576,198.43027903187576,NN
PE16_05775,Erb,2016,NA,Male,2016-08-19,232,448,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5775,0000014326_25,0000014326,25,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_00582_PE14_00019,PE14_00019,PE14_00582,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-13,2014-08-23,225,235,405,440,1.858670321620707,78.85867032151077,Intertidal,Intertidal,-196.57160871025508,-119.571608710365,NO,NO,NA,NA,PERB14,PERB14,19,582,1400000881_19,1400000900_28,1400000881,1400000900,19,28,Erb C,Erb C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,895,818,46.708895037538355,7.926932248942419,60.3774932248841,60.377351591176094,-148.148705851372,-148.15039775793298,198.43027903187576,198.43027903187576,NN
PE16_05780,Erb,2016,NA,Male,2016-08-19,232,399,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5780,0000014326_30,0000014326,30,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_00554_PE14_00577,PE14_00577,PE14_00554,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-23,2014-08-23,235,235,392,412,78.85867032151077,167.90945332666456,Intertidal,Intertidal,-119.571608710365,-30.520825705211223,NO,NO,NA,NA,PERB14,PERB14,577,554,1400000900_23,1400000899_48,1400000900,1400000899,23,48,Erb C,Erb C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,818,728,7.926932248942419,7.560979833116398,60.377351591176094,60.3767745964224,-148.15039775793298,-148.151572453735,198.43027903187576,198.43027903187576,NN
PE16_05791,Erb,2016,NA,Female,2016-08-19,232,426,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5791,0000014326_41,0000014326,41,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_00758_PE14_00496,PE14_00496,PE14_00758,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-24,233,236,468,393,115.85867032172088,113.85867032158274,Intertidal,Intertidal,-82.57160871015492,-84.57160871029305,NO,NO,NA,NA,PERB14,PERB14,496,758,1400000895_38,1400000904_12,1400000895,1400000904,38,12,Erb C,Erb C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,783,1.8946537407199584,4.32584586620531,60.3770556127354,60.3770537604621,-148.15074623088998,-148.150687558064,198.43027903187576,198.43027903187576,NN
PE16_05792,Erb,2016,NA,Female,2016-08-19,232,431,159.10903171065092,Intertidal,-39.32124732122486,NA,NA,PERB16,5792,0000014326_42,0000014326,42,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,737,2.920951908958709,60.3768569747958,-148.151382089882,198.43027903187576,PE14_00757_PE14_00459,PE14_00459,PE14_00757,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-24,233,236,413,398,115.85867032172088,113.85867032158274,Intertidal,Intertidal,-82.57160871015492,-84.57160871029305,NO,NO,NA,NA,PERB14,PERB14,459,757,1400000895_1,1400000904_11,1400000895,1400000904,1,11,Erb C,Erb C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,783,1.8946537407199584,4.32584586620531,60.3770556127354,60.3770537604621,-148.15074623088998,-148.150687558064,198.43027903187576,198.43027903187576,NN
PE16_05803,Erb,2016,NA,Female,2016-09-01,245,429,117.8586703216431,Intertidal,-80.57160871023268,NA,NA,PERB16,5803,0000016095_5,0000016095,5,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,779,2.6454058065463175,60.37704,-148.150759,198.43027903187576,PE14_01845_PE14_01524,PE14_01524,PE14_01845,Erb,Erb,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-04,2014-09-09,247,252,476,438,170.90945332668036,168.90945332671254,Intertidal,Intertidal,-27.52082570519542,-29.520825705163247,YES,YES,WNH12PINKB,AFK12B,PERB14,PERB14,1524,1845,1400000941_2,1400000953_12,1400000941,1400000953,2,12,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,725,727,1.190350942361975,2.613268777277127,60.3768403456454,60.376818531830494,-148.151587187887,-148.151551297523,198.43027903187576,198.43027903187576,HH
PE16_05832,Erb,2016,NA,Female,2016-09-01,245,458,117.8586703216431,Intertidal,-80.57160871023268,NA,NA,PERB16,5832,0000016095_34,0000016095,34,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,779,2.6454058065463175,60.37704,-148.150759,198.43027903187576,PE14_00911_PE14_00566,PE14_00566,PE14_00911,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-23,2014-08-27,235,239,374,396,78.85867032151077,65.85867032167027,Intertidal,Intertidal,-119.571608710365,-132.5716087102055,NO,NO,NA,NA,PERB14,PERB14,566,911,1400000900_12,1400000911_35,1400000900,1400000911,12,35,Erb C,Erb C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,818,831,7.926932248942419,41.317912926157696,60.377351591176094,60.3776424543096,-148.15039775793298,-148.150665438725,198.43027903187576,198.43027903187576,NN
PE16_05853,Erb,2016,NA,Female,2016-09-01,245,439,117.8586703216431,Intertidal,-80.57160871023268,NA,NA,PERB16,5853,0000016096_7,0000016096,7,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,779,2.6454058065463175,60.37704,-148.150759,198.43027903187576,PE14_00622_PE14_00793,PE14_00793,PE14_00622,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-24,2014-08-24,236,236,424,NA,113.85867032158274,0,Intertidal,Intertidal,-84.57160871029305,-198.43027903187576,NO,NO,NA,NA,PERB14,PERB14,793,622,1400000904_47,1400000901_20,1400000904,1400000901,47,20,Erb C,Erb C,Unknown,Rotting,NA,NA,NA,NA,NA,NA,1,1,783,897,4.32584586620531,40.45382217225213,60.3770537604621,60.377561714816494,-148.150687558064,-148.14872953919502,198.43027903187576,198.43027903187576,NN
PE16_05854,Erb,2016,NA,Female,2016-09-01,245,439,117.8586703216431,Intertidal,-80.57160871023268,NA,NA,PERB16,5854,0000016096_8,0000016096,8,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,779,2.6454058065463175,60.37704,-148.150759,198.43027903187576,PE14_00260_PE14_00178,PE14_00178,PE14_00260,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-17,2014-08-18,229,230,420,424,46.85867032159399,78.85867032151077,Intertidal,Intertidal,-151.5716087102818,-119.571608710365,NO,NO,NA,NA,PERB14,PERB14,178,260,1400000886_23,1400000889_9,1400000886,1400000889,23,9,Erb C,Erb C,Grey Gill,Unknown,NA,NA,NA,NA,NA,NA,1,1,850,818,18.09630309032854,12.650034173462997,60.3773886965365,60.3773814012013,-148.14965356544198,-148.150458635201,198.43027903187576,198.43027903187576,NN
PE16_05869,Erb,2016,NA,Female,2016-09-01,245,436,117.8586703216431,Intertidal,-80.57160871023268,NA,NA,PERB16,5869,0000016096_23,0000016096,23,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,779,2.6454058065463175,60.37704,-148.150759,198.43027903187576,PE14_01105_PE14_00964,PE14_00964,PE14_01105,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-27,2014-08-31,239,243,470,404,0,14.85867032163992,Intertidal,Intertidal,-198.43027903187576,-183.57160871023584,NO,NO,NA,NA,PERB14,PERB14,964,1105,1400000912_40,1400000922_1,1400000912,1400000922,40,1,Erb C,Erb C,Pink Gill,Alive,NA,NA,NA,NA,NA,NA,1,1,897,882,39.524341642675125,5.928559880988914,60.3775486378716,60.37766786179169,-148.148778066435,-148.14939962354202,198.43027903187576,198.43027903187576,NN
